Ticker,Company Name,Sector,Buffett Score,ROIC,Current Price,ROE,Debt to Equity,Years to Pay Off Debt,EPS CAGR (Historical),FCF CAGR (Historical),Latest FCF,Shares Outstanding,Market Cap,Gross Margin,Net Margin,Industry,Edgar Fetched
AMZN,"Amazon.com, Inc.",Consumer Cyclical,5,0.20866771994082667,263.989990234375,0.1889482198679041,0.37217228418863196,1.9697051628685465,0.0,0.0,7695000000.0,10754251799,2839014801408,0.50286,0.108339995,Internet Retail,True
HWM,Howmet Aerospace Inc.,Industrials,5,0.20855755979372279,242.44000244140625,0.28171118998692324,0.6002241733607323,2.1306366047745358,0.4933568659992187,0.38382750364445894,1431000000.0,400713557,97203912704,0.34174,0.18274,Aerospace & Defense,True
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,5,0.20358653258823808,34.209999084472656,0.5425553600340846,1.79318923467652,3.3050806733599822,0.21221068065899074,0.19701190502328325,1447590000.0,1302423000,44555890688,0.40098998,0.12878,Restaurants,True
FDS,FactSet Research Systems Inc.,Financial Services,5,0.18891454518100984,224.1199951171875,0.27306826294940617,0.712815465330658,2.610392938496583,0.14692041529136168,0.08223751725614559,617454000.0,36431127,8164944384,0.51936,0.24481001,Financial Data & Stock Exchanges,True
ISRG,"Intuitive Surgical, Inc.",Healthcare,5,0.17453082911125609,482.2200012207031,0.0,0.004881059245960503,inf,0.10938105461598058,0.37485914017601996,2490700000.0,354162842,170784407552,0.66292,0.28152,Medical Instruments & Supplies,True
CMI,Cummins Inc.,Industrials,5,0.17146672253495013,660.75,0.2302210705320269,0.6570572515993198,2.8540274358072457,0.10700187804815697,0.31637487620683746,2386000000.0,138257420,91353595904,0.25759,0.08444,Specialty Industrial Machinery,True
A,"Agilent Technologies, Inc.",Healthcare,5,0.16911841572063685,115.55000305175781,0.19329476338822132,0.4975522919448153,2.5740598618572523,0.03085968186944621,0.04105956570895941,1152000000.0,282602317,32654696448,0.523,0.18259001,Diagnostics & Research,True
HUBB,Hubbell Inc,Industrials,5,0.16084507134691217,553.0700073242188,0.23054133423425766,0.6464045323423165,2.80385525870815,0.2056151004726956,0.24441808658920183,874700000.0,53024734,29402087424,0.35486,0.15178001,Electrical Equipment & Parts,True
CINF,Cincinnati Financial Corporatio,Financial Services,5,0.15850319322621986,164.47999572753906,0.15039909496574697,0.05568474640186035,0.3702465524446302,0.0,0.14925433895096263,3092000000.0,155686200,25607266304,0.25018,0.18945,Insurance - Property & Casualty,True
AIZ,"Assurant, Inc.",Financial Services,5,0.1538563279569931,229.8000030517578,0.14863069691395872,0.3758600722120035,2.528818608914862,0.49887130400604707,0.5730970209554398,1598400000.0,49786997,11441051648,0.11892,0.0681,Insurance - Property & Casualty,True
GL,Globe Life Inc.,Financial Services,5,0.15084460185619103,152.55999755859375,0.19436315094335518,0.43943665319347186,2.2609051718941338,0.2364000306628602,-0.03474957735150819,1253907000.0,78444555,11967500288,0.33731997,0.19383,Insurance - Life,True
CHD,"Church & Dwight Company, Inc.",Consumer Defensive,5,0.13971383106374505,95.0199966430664,0.18409874568987056,0.5509719654190195,2.9928067318132463,0.2137844072600441,0.15661767246672476,1093000000.0,236875094,22507870208,0.45134997,0.11878,Household & Personal Products,True
AMD,"Advanced Micro Devices, Inc.",Technology,5,0.07139901118541049,347.80999755859375,0.06881061604152447,0.0610644613406562,0.8874279123414072,0.46452721068864955,0.29308334009308634,6735000000.0,1630338779,567073177600,0.52493,0.12515001,Semiconductors,True
FTNT,"Fortinet, Inc.",Technology,5,0.0,84.33999633789062,1.4976969696969697,0.8050909090909091,0.5375526060213661,0.31395586051754054,0.15371700451377657,2225800000.0,739923583,62405152768,0.80456,0.27257,Software - Infrastructure,True
AAPL,Apple Inc.,Technology,4,0.8228358730470098,271.05999755859375,1.5191298333175105,1.3380304612588665,0.8807874296937773,0.06791224750372327,-0.039450634871626145,98767000000.0,14681140000,3979469914112,0.47325,0.27037,Consumer Electronics,True
FICO,Fair Isaac Corporation,Technology,4,0.6364300156441112,1004.719970703125,0.0,inf,4.716461179300126,0.23329709791157827,0.13670919412558202,739400000.0,23722134,23834101760,0.82857,0.31886998,Software - Application,True
GEV,GE Vernova Inc.,Industrials,4,0.5186945480262312,1149.18994140625,0.4369296833064949,0.10484881016281983,0.23996723996723995,0.0,0.0,3710000000.0,268719995,308810317824,0.20282,0.23809999,Specialty Industrial Machinery,True
EXPD,Expeditors International of Was,Industrials,4,0.48391614679262823,147.55999755859375,0.3439975581934877,0.24222321558578946,0.7041422528050231,-0.10509601243432587,-0.22432555190469994,953400000.0,132984007,19623120896,0.13435,0.07321,Integrated Freight & Logistics,True
EXPE,"Expedia Group, Inc.",Consumer Cyclical,4,0.4354746930775554,251.44000244140625,1.0077881619937694,4.996105919003115,4.957496136012365,0.6639638732823052,0.03834748630944329,3110000000.0,117011421,30810169344,0.90116996,0.08783,Travel Services,True
CL,Colgate-Palmolive Company,Consumer Defensive,4,0.32215277500811906,84.6500015258789,39.48148148148148,158.40740740740742,4.012195121951219,0.07417434195421602,0.2501361858790321,3634000000.0,802301915,67914854400,0.60107,0.1046,Household & Personal Products,True
ITW,Illinois Tool Works Inc.,Industrials,4,0.28411330592793793,269.2900085449219,0.9506976744186046,2.856124031007752,3.0042400521852577,0.023913387524434615,0.11822097499966633,2707000000.0,288078076,77609377792,0.44097,0.1911,Specialty Industrial Machinery,True
CLX,Clorox Company (The),Consumer Defensive,4,0.2789562773466194,98.68000030517578,2.5233644859813085,8.97196261682243,3.5555555555555554,-0.2636278820458453,0.12463162432326258,761000000.0,120911863,11931582464,0.44155,0.111719996,Household & Personal Products,True
APH,Amphenol Corporation,Technology,4,0.2565854792068104,149.7100067138672,0.3183678642521117,1.1557358105136024,3.630189916399316,0.30071498327375346,0.34714040990969597,4378100000.0,1229430709,184058068992,0.37217999,0.1849,Electronic Components,True
HCA,"HCA Healthcare, Inc.",Healthcare,4,0.21301264532476036,432.4599914550781,0.0,inf,7.178213443396227,0.15841581107239366,0.23065107546526398,7692000000.0,223568966,96684630016,0.41612998,0.08894,Medical Care Facilities,True
KO,Coca-Cola Company (The),Consumer Defensive,4,0.20857313482443648,76.62999725341797,0.4074419472162641,1.4141564860580063,3.470817120622568,0.11504497834166227,-0.1779638000683169,5296000000.0,4304152877,329827254272,0.61626,0.2734,Beverages - Non-Alcoholic,True
ALLE,Allegion plc,Industrials,4,0.19732421295372835,146.10000610351562,0.3113755078351712,0.9576804023989166,3.0756446101273687,0.0845229879921161,0.20133063988641808,685700000.0,85935755,12555213824,0.45196998,0.15829,Security & Protection Services,True
AON,Aon plc,Financial Services,4,0.17983148724980347,321.1400146484375,0.3951026518391788,1.7184559452523525,4.349391069012179,0.11842753561269515,0.021055378916823964,3218000000.0,214254496,69024317440,0.47197,0.21506001,Insurance Brokers,True
FOXA,Fox Corporation,Communication Services,4,0.17934120845365784,62.849998474121094,0.18918241096806554,0.6240595218190937,3.2987185152452496,0.32515398101492243,0.2381074622807049,2993000000.0,200693856,26736142336,0.35439,0.11407,Entertainment,True
FOX,Fox Corporation,Communication Services,4,0.17934120845365784,56.16999816894531,0.18918241096806554,0.6240595218190937,3.2987185152452496,0.32515398101492243,0.2381074622807049,2993000000.0,224702222,23894495232,0.35439,0.11407,Entertainment,True
LDOS,"Leidos Holdings, Inc.",Technology,4,0.1779587123458315,146.05999755859375,0.29454841334418225,1.0648901545972336,3.6153314917127073,0.312696115819322,0.23484995391535723,1625000000.0,125928552,18460915712,0.18045,0.084309995,Information Technology Services,True
CSCO,"Cisco Systems, Inc.",Technology,4,0.17481555139762078,89.01000213623047,0.21732169160813783,0.599726746792477,2.7596267190569743,-0.024134934955603482,0.013898544116964118,13288000000.0,3949893042,351579996160,0.64814,0.18756,Communication Equipment,True
BR,"Broadridge Financial Solutions,",Technology,4,0.17058063679245158,155.07000732421875,0.3161720397710154,1.3027267249171437,4.120309708159619,0.15777915651860397,0.41814010216390507,1056400000.0,116748715,18104223744,0.31219998,0.14864,Information Technology Services,True
CAT,"Caterpillar, Inc.",Industrials,4,0.16745811141177733,830.7899780273438,0.4167370297401257,2.03255464865372,4.877307519135525,0.14110313261977447,0.12987626741358516,7453000000.0,465287332,386556035072,0.28795,0.13144,Farm & Heavy Construction Machinery,True
PODD,Insulet Corporation,Healthcare,4,0.16605662437763422,189.55999755859375,0.16307001913812447,0.6264106117600475,3.8413597733711047,1.8796836072181118,0.0,349900000.0,69263714,13129628672,0.71633005,0.091239996,Medical Devices,True
EPAM,"EPAM Systems, Inc.",Technology,4,0.15380259451657916,118.9800033569336,0.10270731252308125,0.03907945826555126,0.38049343620756304,-0.026180339499412897,0.170072617312909,612691000.0,52756846,6277009920,0.28877002,0.06921,Information Technology Services,True
IBM,International Business Machines,Technology,4,0.14983512437563146,231.97999572753906,0.3244609164420485,1.978896103896104,6.099027659775324,0.8412057159046922,0.10617435101575201,11455000000.0,939885280,218034585600,0.58358,0.15606,Information Technology Services,True
EOG,"EOG Resources, Inc.",Energy,4,0.1481977783771297,133.1300048828125,0.16692923943284282,0.2818355512352093,1.6883534136546186,-0.11679044247624548,-0.17270073405333708,3450000000.0,535715814,71319846912,0.6202,0.21982999,Oil & Gas E&P,True
ETN,"Eaton Corporation, PLC",Industrials,4,0.14605347039489258,423.9200134277344,0.2103989703989704,0.5421879021879021,2.5769513090286273,0.1931417414437222,0.22453559196768258,3553000000.0,387985340,164474748928,0.37772998,0.1489,Specialty Industrial Machinery,True
ALGN,"Align Technology, Inc.",Healthcare,4,0.1337275825500796,189.61000061035156,0.10134257906665281,0.028264224539143675,0.2788978216210025,0.07001898970817333,0.21029042848962543,490778000.0,71617275,13579351040,0.69805,0.1017,Medical Instruments & Supplies,True
EW,Edwards Lifesciences Corporatio,Healthcare,4,0.13237802277816363,84.1500015258789,0.10384421916112056,0.06823634112366507,0.6571029343269679,-0.0922611871208272,0.11875598765658246,1335000000.0,576541693,48515985408,0.77866,0.1739,Medical Devices,True
JBHT,"J.B. Hunt Transport Services, I",Industrials,4,0.13060708212488345,248.58999633789062,0.16781703662044523,0.4114339489801786,2.451681648453405,-0.12197652285730631,0.5892149716033752,947585000.0,94299000,23517628416,0.18861,0.051269997,Integrated Freight & Logistics,True
ECL,Ecolab Inc.,Basic Materials,4,0.12915252170142927,269.489990234375,0.2124288696933721,0.9208560199778933,4.334891115821931,0.2415619668010267,0.20974784725025342,1904300000.0,282423768,76110381056,0.44512,0.12907,Specialty Chemicals,True
CMCSA,Comcast Corporation,Communication Services,4,0.1232345623094594,27.559999465942383,0.20637131977338163,1.0209900622271757,4.947344734473448,0.633712051661514,0.1500401546539305,19235000000.0,3562784182,98450620416,0.70129997,0.15004,Telecom Services,True
BSX,Boston Scientific Corporation,Healthcare,4,0.09398611652840014,62.06999969482422,0.1195939253879168,0.4719379333113239,3.9461697722567286,0.6331065444754704,0.5500574158769729,3404000000.0,1486175167,92246884352,0.68633,0.17294,Medical Devices,True
AMT,American Tower Corporation (REI,Real Estate,4,0.0706158385910336,178.2100067138672,0.692539356605065,12.310444900752909,17.775805495157147,0.12201715489940046,0.2756688484627583,3783600000.0,466370068,83111813120,0.74183,0.23763001,REIT - Specialty,True
CTVA,"Corteva, Inc.",Basic Materials,4,0.05936238028925894,79.80000305175781,0.045311464546056994,0.10685884691848907,2.3583180987202925,0.002092056307007928,1.1927496276897047,2815000000.0,671356502,53574250496,0.4729,0.06287,Agricultural Inputs,True
DPZ,Domino's Pizza Inc,Consumer Cyclical,3,0.7389136853331217,367.8299865722656,0.0,inf,8.389979125948972,0.11882506303397244,0.20053454626480183,671504000.0,33625700,12368540672,0.28625,0.121800005,Restaurants,True
IT,"Gartner, Inc.",Technology,3,0.42336900892490503,150.5500030517578,2.279502231891669,10.465352538854921,4.591069222235478,-0.01340644274243774,0.05763575073138649,1175223000.0,67510191,10163659776,0.68393,0.11224,Information Technology Services,True
DELL,Dell Technologies Inc.,Technology,3,0.41193814807853923,216.08999633789062,0.0,inf,5.307109164420485,0.3907417535299589,1.4780522476860227,8552000000.0,325654621,140499288064,0.20125,0.05228,Computer Hardware,True
COR,"Cencora, Inc.",Healthcare,3,0.3680371976502665,308.19000244140625,1.0306030626935072,5.080024190676642,4.9291762993599795,-0.005345496836891228,0.1327139190078339,3207139000.0,194530682,59952414720,0.03613,0.0049900003,Medical Distribution,True
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,3,0.2779575069075728,335.6300048828125,0.0,inf,8.98627316403569,0.10664385671722121,0.07177768411621499,1944000000.0,228795935,76957147136,0.77917,0.29411,Lodging,True
JBL,Jabil Inc.,Technology,3,0.2594143801778521,341.6499938964844,0.43423661599471247,2.2247191011235956,5.123287671232877,-0.052784382980690436,0.6393889054772124,1172000000.0,105502622,36044972032,0.09037,0.02477,Electronic Components,True
EBAY,eBay Inc.,Consumer Cyclical,3,0.22248564174409455,97.94000244140625,0.4400866738894908,1.5557963163596966,3.5352043328409652,0.0,-0.07383013027812035,1434000000.0,448000000,43877122048,0.71449995,0.18297,Internet Retail,True
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,3,0.20972890355387663,183.02999877929688,0.31808953716501587,0.7560416482675181,2.376820234345857,-0.13269322007146156,-0.17838285695925038,843976000.0,117850413,21711171584,0.08550999,0.036170002,Integrated Freight & Logistics,True
BBY,"Best Buy Co., Inc.",Consumer Cyclical,3,0.20576948329327507,60.45000076293945,0.3606612685560054,1.3943994601889338,3.8662301216089805,-0.07094722286213162,0.12059248962939506,1258000000.0,209112577,12666397696,0.22482,0.02564,Specialty Retail,True
CF,"CF Industries Holdings, Inc.",Basic Materials,3,0.20303747748090842,120.93000030517578,0.30074410913600663,0.7515502273666804,2.4989690721649485,-0.1827213670803356,-0.1903264521263125,1801000000.0,153616434,18576834560,0.38452998,0.20538999,Agricultural Inputs,True
AMGN,Amgen Inc.,Healthcare,3,0.18616618455706224,344.54998779296875,0.8906213906213907,6.306768306768307,7.0813124108416545,0.055681637144215035,-0.02669769694613533,8100000000.0,539067675,185735757824,0.70783997,0.20982,Drug Manufacturers - General,True
LVS,Las Vegas Sands Corp.,Consumer Cyclical,3,0.1797958247922219,52.810001373291016,1.0232704402515724,9.927044025157233,9.701290719114935,-0.006993235789038321,0.0,1780000000.0,663618211,35045679104,0.77802,0.13406,Resorts & Casinos,True
APA,APA Corporation,Energy,3,0.1679636311494921,37.72999954223633,0.23535204332840964,0.7533234859675036,3.200836820083682,-0.04283421393372766,-0.11251152808303355,1779000000.0,353400414,13333797888,0.68014,0.16510999,Oil & Gas E&P,True
CTSH,Cognizant Technology Solutions ,Technology,3,0.15734059077986376,55.11000061035156,0.1485181485181485,0.07672327672327672,0.5165919282511211,0.011186610312547307,0.05088498682960241,2595000000.0,478246920,26356187136,0.33717,0.10564999,Information Technology Services,True
BF-B,Brown Forman Inc,Consumer Defensive,3,0.15394364940312263,28.309999465942383,0.21763085399449036,0.6844477836213373,3.144994246260069,0.016857098653485503,-0.1856243251643418,431000000.0,290262390,12985899008,0.59335,0.20639,Beverages - Wineries & Distilleries,True
BMY,Bristol-Myers Squibb Company,Healthcare,3,0.15308487948397714,58.709999084472656,0.38185459860336707,2.5517782709900936,6.682591437482279,0.053232718244871524,0.02442373363500816,12845000000.0,2041735455,119870283776,0.72623,0.14637,Drug Manufacturers - General,True
DAL,"Delta Air Lines, Inc.",Industrials,3,0.15086665286714124,68.44999694824219,0.24001342732460557,0.9722342109049058,4.05074925074925,0.5507756920805322,0.0,3843000000.0,656994112,44971245568,0.19900998,0.068670005,Airlines,True
KEYS,Keysight Technologies Inc.,Technology,3,0.13941963801738166,346.9599914550781,0.14453324264580852,0.4723686447883013,3.268235294117647,-0.07629956427281503,0.10131149999874056,1281000000.0,171502495,59504504832,0.61864,0.16946,Scientific & Technical Instruments,True
GD,General Dynamics Corporation,Industrials,3,0.13730128694085939,313.2099914550781,0.16431191944422763,0.38205448442744516,2.3251781472684088,0.0833083641488519,0.04542790335010327,3959000000.0,270845862,84831625216,0.1513,0.08011,Aerospace & Defense,True
BKR,Baker Hughes Company,Energy,3,0.13218957912325074,68.94000244140625,0.1374110650950409,0.3231920993947117,2.3520092735703244,0.0,0.41314564730955383,2537000000.0,991757347,68371755008,0.23643999,0.11171,Oil & Gas Equipment & Services,True
DOV,Dover Corporation,Industrials,3,0.12738508319627864,224.77999877929688,0.14772796327340523,0.48274187105665933,3.267775852045238,0.022685407587785367,0.23249980656517155,1113312000.0,134661414,30269190144,0.40041,0.13304,Specialty Industrial Machinery,True
AME,"AMETEK, Inc.",Industrials,3,0.12361044562267952,232.9499969482422,0.13925786068136098,0.22057476742875431,1.5839304607260656,0.0840138487543931,0.1827062679565401,1671515000.0,229065429,53360791552,0.36383,0.19999,Specialty Industrial Machinery,True
DHI,"D.R. Horton, Inc.",Consumer Cyclical,3,0.12162598647590761,159.89999389648438,0.14820755340961703,0.2493179112375157,1.6822213544572129,-0.11298568222167993,0.9948894344524908,3283500000.0,283579613,45344378880,0.21597,0.09513,Residential Construction,True
AFL,AFLAC Incorporated,Financial Services,3,0.12077308543675926,114.62000274658203,0.12363513055272973,0.285147507629705,2.3063631376851346,-0.005780475956310149,-0.1299242959189263,2555000000.0,515183672,59050356736,0.46644002,0.21242,Insurance - Life,True
ABT,Abbott Laboratories,Healthcare,3,0.11880967916478247,91.12999725341797,0.12514866679455208,0.26587377709572224,2.124463519313305,-0.019839451636048278,-0.017784072013788288,7395000000.0,1737674869,158355046400,0.56465,0.13904999,Medical Devices,True
XYZ,"Block, Inc.",Technology,3,0.11871108656315396,71.62999725341797,0.05880110130128978,0.40381299495529643,6.867439316930599,0.0,6.810920250814379,2424676000.0,539103000,43527045120,0.43056,0.053969998,Software - Infrastructure,True
CB,Chubb Limited,Financial Services,3,0.11869171639563647,326.1199951171875,0.1397833425979907,0.2335642718657212,1.67090203685742,0.26072124941367014,0.04415206441962405,12816000000.0,388495580,126696177664,0.31062,0.18509,Insurance - Property & Casualty,True
LIN,Linde plc,Basic Materials,3,0.11582160268142451,510.29998779296875,0.18036344620211792,0.7339260033991372,4.0691504783995365,0.20961705388912644,-0.03658229821538084,5089000000.0,463394156,236470026240,0.48835,0.20297001,Specialty Chemicals,True
CPAY,"Corpay, Inc.",Technology,3,0.11442377206110918,312.9100036621094,0.2754540323760049,2.5751898109717537,9.348891315036276,0.06466632115395221,0.29129324061722994,1299145000.0,66131990,20693362688,0.7968,0.23625,Software - Infrastructure,True
T,AT&T Inc.,Communication Services,3,0.11035670619666875,26.200000762939453,0.19861036975382917,1.402685170944424,7.0624971530087,0.0,0.16182694896604244,19442000000.0,6965000000,182932226048,0.59414,0.16938,Telecom Services,True
COP,ConocoPhillips,Energy,3,0.10764820693369703,121.76000213623047,0.12386992727216338,0.36354614108269884,2.9349023535302954,-0.24228960095964358,-0.2638368447938533,7243000000.0,1218853041,148407549952,0.4618,0.13252,Oil & Gas E&P,True
CTRA,Coterra Energy Inc.,Energy,3,0.10052398578921358,33.529998779296875,0.11571640382800917,0.2707238172260412,2.33954571927781,-0.23823401095289032,-0.24160622478517002,1634000000.0,759352619,25461092352,0.74124,0.2456,Oil & Gas E&P,True
BLK,"BlackRock, Inc.",Financial Services,3,0.09867610139598873,1044.969970703125,0.09935943315201833,0.26832235900372176,2.700522240230506,0.014554457655718611,-0.07049441006139112,3552000000.0,155364965,162351710208,0.46890998,0.24396999,Asset Management,True
EIX,Edison International,Utilities,3,0.09741824218496331,68.86000061035156,0.26742135502588316,2.3635587917401444,8.838332269729845,0.9303122248817375,0.0,-715000000.0,384905951,26504624128,0.5783,0.23083,Utilities - Regulated Electric,True
EG,"Everest Group, Ltd.",Financial Services,3,0.09691014186961795,343.3800048828125,0.10291073738680466,0.23214747736093144,2.255813953488372,0.35512079144898445,-0.06010291175164906,3068000000.0,40020144,13742116864,0.124960005,0.0907,Insurance - Reinsurance,True
EXE,Expand Energy Corporation,Energy,3,0.0871479599097034,96.44000244140625,0.09791150823554742,0.27236516309613523,2.781748213304013,-0.4170149773332493,-0.10614824337522888,1644000000.0,240398260,23184009216,0.45321998,0.15628,Oil & Gas E&P,True
DASH,"DoorDash, Inc.",Consumer Cyclical,3,0.08032990781022596,176.77999877929688,0.09319246486594239,0.3279178710256155,3.518716577540107,0.0,3.4302390363432558,1826000000.0,411364274,77031251968,0.51826,0.06816,Internet Retail,True
EQT,EQT Corporation,Energy,3,0.07600326829770294,58.90999984741211,0.08585335455031026,0.33084489802980943,3.853604786472654,-0.11413085912105714,0.11172775171528082,2837527000.0,625478000,36846911488,0.80966,0.35074002,Oil & Gas E&P,True
BIIB,Biogen Inc.,Healthcare,3,0.06941869461143566,184.3800048828125,0.0708174488409798,0.3602602865781517,5.0871683811586355,-0.25035357350139065,0.19946811353580007,1969200000.0,146758528,27059337216,0.78946,0.13071999,Drug Manufacturers - General,True
BRO,"Brown & Brown, Inc.",Financial Services,3,0.06723412304239161,65.9000015258789,0.08400414441699211,0.6310671873754682,7.512333965844403,0.12292559600812836,0.18572644011896222,1382000000.0,339559191,22433681408,0.49071997,0.18289,Insurance Brokers,True
IR,Ingersoll Rand Inc.,Industrials,3,0.06617671515147097,83.80999755859375,0.057622549505441135,0.48063390751055524,8.341073271413828,-0.006756963113278114,0.16800739745179705,1220100000.0,391617994,33114202112,0.43607,0.07599,Specialty Industrial Machinery,True
DLR,"Digital Realty Trust, Inc.",Real Estate,3,0.042404253843989825,200.0,0.05707965784893549,0.8573515191250958,15.020263810868041,0.46760418495600065,0.13279489125492927,2412136000.0,348924000,69784797184,0.55347997,0.21823,REIT - Specialty,True
DDOG,"Datadog, Inc.",Technology,3,0.025406461531674106,129.47999572753906,0.02886791350745377,0.34269410638105186,11.871107563508785,0.0,0.37285627457997883,914717000.0,328483364,45816668160,0.79976,0.03144,Software - Application,True
ACN,Accenture plc,Technology,3,0.0,178.36000061035156,0.24613954870207658,0.2623096332714717,1.0656947843394609,0.04177543584643373,0.07216179167121783,10874360000.0,613939268,109769015296,0.32026002,0.10606,Information Technology Services,True
AXP,American Express Company,Financial Services,3,0.0,314.0799865722656,0.32362430543108084,1.7254884387883134,5.331764054278593,0.1604913506402137,-0.05929695644100763,16003000000.0,682326443,214305079296,0.62669,0.16305,Credit Services,True
BX,Blackstone Inc.,Financial Services,3,0.0,121.6500015258789,0.34841670315223794,1.5355288299867775,4.407161930224224,0.17923308120835912,-0.09330404067302822,4547458000.0,742180737,148688175104,1.0,0.21213,Asset Management,True
BKNG,Booking Holdings Inc. Common St,Consumer Cyclical,3,0.0,180.25,0.0,inf,3.570133234641007,2.786201143483998,0.13676371886731986,9087000000.0,778173152,140265717760,0.87357,0.20076999,Travel Services,True
SCHW,Charles Schwab Corporation (The,Financial Services,3,0.0,88.5,0.179099645928174,0.6262215477996965,3.496497966561229,0.09881540394851074,1.005738583040797,8763000000.0,1738099441,155070627840,0.9746,0.37986,Capital Markets,True
CRWD,"CrowdStrike Holdings, Inc.",Technology,3,-1.2498156880924596,448.1300048828125,-0.0366955033319107,0.18518626408243177,inf,0.0,0.22547766642355227,1241490000.0,253614090,113652088832,0.74808997,-0.033770002,Software - Infrastructure,True
MO,"Altria Group, Inc.",Consumer Defensive,2,0.43962617054836906,66.87999725341797,0.0,inf,3.7007341298402188,0.08471035389159876,0.04067786209696744,9074000000.0,1671313564,111816540160,0.87343,0.34495,Tobacco,True
AZO,"AutoZone, Inc.",Consumer Cyclical,2,0.3355061504918465,3577.909912109375,0.0,inf,4.918967580067143,0.07187148755829886,-0.10994295219257444,1790080000.0,16476820,59278176256,0.51875997,0.124689996,Auto Parts,True
MMM,3M Company,Industrials,2,0.3244826886096444,145.99000549316406,0.6911952360697575,2.6801361122926415,3.8775384615384616,-0.1600697727379381,-0.286419972636918,1396000000.0,521567261,76143607808,0.39714,0.11137,Conglomerates,True
LMT,Lockheed Martin Corporation,Industrials,2,0.24543815833545277,513.4500122070312,0.746466299657789,3.228686207409612,4.325294000398644,-0.0027675418263768403,0.04051911024828336,6908000000.0,230563608,118382895104,0.09906,0.06382,Aerospace & Defense,True
HD,"Home Depot, Inc. (The)",Consumer Cyclical,2,0.20829338292984342,335.8900146484375,1.1048154218371966,5.100288769218762,4.61641706696807,-0.05204434004947811,0.032290999550243615,12646000000.0,996027658,334555742208,0.33316,0.08596,Home Improvement Retail,True
KMB,Kimberly-Clark Corporation,Consumer Defensive,2,0.1983820047542719,97.8499984741211,1.3455392809587217,4.857523302263648,3.610094012864918,0.020518519246802258,-0.0407708900132383,1639000000.0,331925766,32478935040,0.37308,0.122880004,Household & Personal Products,True
AXON,"Axon Enterprise, Inc.",Industrials,2,0.18824371634305936,397.1199951171875,0.03844253695579367,0.5889193371610574,15.319471184700296,-0.0822665830469097,-0.2522192343291907,75081000.0,80572201,31996831744,0.59823,0.044850003,Aerospace & Defense,True
LYV,"Live Nation Entertainment, Inc.",Communication Services,2,0.17597276076161586,156.63999938964844,1.8301077093949603,38.3915766013424,20.977768906309226,,-0.4095761051289539,304979000.0,235124811,36829949952,0.25546,0.01968,Entertainment,True
CDW,CDW Corporation,Technology,2,0.1590380351116211,135.32000732421875,0.4092705575380837,2.2207896857373086,5.426214138383649,-0.004469787419988491,-0.03427092089976447,1088100000.0,127974463,17455413248,0.21733,0.04756,Information Technology Services,True
APO,"Apollo Global Management, Inc. ",Financial Services,2,0.15557989022689112,124.26000213623047,0.1496079859474744,0.5725547320166231,3.8270332187857963,0.0031775066012014186,0.24124613198334055,7246000000.0,578247338,71853015040,0.37342,0.109840006,Asset Management,True
GEHC,GE HealthCare Technologies Inc.,Healthcare,2,0.15065774556008663,68.83000183105469,0.2007900568455535,1.0080932652471337,5.02063339731286,-0.005065209864962172,-0.0584423324152028,1505000000.0,456290143,31406450688,0.39985,0.10104,Medical Devices,True
DVN,Devon Energy Corporation,Energy,2,0.13516034066380286,47.939998626708984,0.17014425553838228,0.5529366306027821,3.2498107494322483,-0.22988234912800876,-0.06346261857166091,2797000000.0,621440299,29791848448,0.47699,0.16473,Oil & Gas E&P,True
DLTR,"Dollar Tree, Inc.",Consumer Defensive,2,0.12777468789452187,103.75,0.3415537031612027,1.879038056938933,5.501442495126706,-0.0488482159878757,0.12967805908583063,1400000000.0,197298217,20469690368,0.36693,0.06607,Discount Stores,True
DVA,DaVita Inc.,Healthcare,2,0.11286285165661113,151.85000610351562,0.0,inf,17.239259885137045,0.1860242152859375,0.10891518288924917,1310636000.0,65944342,10013648896,0.32255,0.05474,Medical Care Facilities,True
CSX,CSX Corporation,Industrials,2,0.11104640951644885,45.40999984741211,0.21961231470923603,1.4710756366400608,6.698511595707857,-0.08328284376236161,-0.20560242987019417,1711000000.0,1858138856,84378083328,0.46816003,0.21553,Railroads,True
CCL,Carnival Corporation,Consumer Cyclical,2,0.10699523255261345,27.170000076293945,0.22468251383914034,2.278817974601107,10.142391304347827,0.0,0.0,2607000000.0,1239000212,37634244608,0.55966,0.11476,Travel Services,True
GEN,Gen Digital Inc.,Technology,2,0.10484232472334458,19.040000915527344,0.28338475099162624,3.6646099603349493,12.931570762052877,-0.10279789798545258,0.07602901824326769,1206000000.0,605663774,11531838464,0.78845,0.12757,Software - Infrastructure,True
STZ,"Constellation Brands, Inc.",Consumer Defensive,2,0.10386165477096941,156.0,0.2086880134613481,1.386048698406414,6.6417264480939116,0.0,0.013845560746898355,1794000000.0,172172544,26862960640,0.51651,0.18456,Beverages - Brewers,True
BALL,Ball Corporation,Consumer Cyclical,2,0.1011666954248019,61.31999969482422,0.16823464305478694,1.2934882862940418,7.68859649122807,0.13624711126620603,0.0,788000000.0,266153058,16320504832,0.19588,0.069299996,Packaging & Containers,True
